"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1424278_a_at",-7.78088881650746,7.71772683382462,-11.8897802198012,2.33045504191309e-11,9.60062346490407e-11,15.1835031662224
"1416946_a_at",-8.17447109417638,6.92760000743154,-11.8871679293375,2.34075992519813e-11,9.63351790633634e-11,15.1798307179248
"1434541_x_at",-7.98056816643259,9.24048330167598,-11.8866746834664,2.34271096059654e-11,9.63351790633634e-11,15.1791372001885
"1440196_at",-7.30649238612917,8.159416148796,-11.8791198798643,2.37280550805775e-11,9.74838401352322e-11,15.1685111342647
"1454116_a_at",-7.1011857744123,8.03773354726575,-11.8774850035078,2.37937060353547e-11,9.76646113971656e-11,15.1662106913841
"1416706_at",-7.80291379686355,6.60656347418253,-11.8719648885934,2.40167689609855e-11,9.84456566904287e-11,15.158440841158
"1452970_at",-7.83410070604805,8.40149747774953,-11.8716973110274,2.40276364478302e-11,9.84456566904287e-11,15.1580641149461
"1433552_a_at",-7.23802743370504,8.07760936988692,-11.871138183605,2.40503614941788e-11,9.84493472778951e-11,15.1572768826993
"1451519_at",-7.20717938739487,7.74778980321955,-11.8628153622309,2.43912783268231e-11,9.97543576902078e-11,15.1455540125401
"1429449_at",-7.58305328721023,7.55668136386335,-11.8562863130562,2.46622226220531e-11,1.00771092616016e-10,15.1363516415829
"1456765_at",-9.55516217137082,8.14234477235881,-11.8455183022414,2.51159108721554e-11,1.0253201261927e-10,15.1211630023545
"1416684_at",-7.13635918731791,8.6474712062719,-11.8444172176375,2.51627877392192e-11,1.02630502252819e-10,15.1196090669732
"1434856_at",-9.20398005735533,9.89407050791781,-11.8399260319329,2.53549337468651e-11,1.03197147904162e-10,15.1132691856389
"1453013_at",-7.55771721048693,8.53304683100211,-11.8395427010333,2.53714040326145e-11,1.03197147904162e-10,15.1127279480533
"1420129_s_at",-7.76799377070665,8.86177361005614,-11.8395063227358,2.53729676470385e-11,1.03197147904162e-10,15.1126765833737
"1454793_x_at",-8.06421198766007,8.47789083318124,-11.8390352544501,2.53932241573088e-11,1.03197147904162e-10,15.1120114390841
"1430127_a_at",-7.10275563884416,8.29264235457745,-11.8376309635961,2.54537098819243e-11,1.03349851734798e-10,15.1100284275759
"1449015_at",-11.1341918512328,10.1858093558205,-11.8370377643457,2.54793050439952e-11,1.03360741954552e-10,15.1091906913751
"1449164_at",-10.4662115986906,8.91245299258038,-11.8334980122999,2.56325925329501e-11,1.03889150868048e-10,15.1041908153297
"1423144_at",-7.38466369737619,7.87365057356143,-11.8289656789892,2.58302597232539e-11,1.04596321015797e-10,15.0977866297135
"1452699_at",-7.26413059146385,8.01493011394593,-11.826234842189,2.59501208362595e-11,1.04967344105777e-10,15.0939267134095
"1417391_a_at",-8.99629672710272,9.48804159963186,-11.8258190090374,2.59684229709702e-11,1.04967344105777e-10,15.0933388696197
"1450688_at",-8.18968938746016,8.71027713335399,-11.8226054166351,2.61103152733976e-11,1.05388430925266e-10,15.0887952327707
"1448409_at",-7.90135254166738,8.79205492302421,-11.8224020213563,2.61193229382505e-11,1.05388430925266e-10,15.0885076124372
"1426790_at",-7.04246115072149,7.93856293305826,-11.8202322970508,2.62156130791601e-11,1.05682422341458e-10,15.0854390918684
"1453586_at",-7.84926893553438,6.66785735851419,-11.819499570081,2.62482137808063e-11,1.0571936818323e-10,15.084402703247
"1418909_at",-9.43275205707352,9.99124095026887,-11.8153499704292,2.64336333343027e-11,1.06371204256057e-10,15.0785321258554
"1421976_at",-7.45572474912785,6.34107333624643,-11.8104205915395,2.6655661538238e-11,1.07169063457212e-10,15.0715555565476
"1427713_x_at",-6.88056862733497,7.26336000390495,-11.8040705432702,2.69445309275326e-11,1.0823399734114e-10,15.0625638055903
"1426793_a_at",-9.54877574000757,11.0398048849749,-11.8030364920344,2.69918771213132e-11,1.08327720368545e-10,15.0610990954055
"1427001_s_at",-7.43647369972899,7.16253378953118,-11.8016811326681,2.70540656711454e-11,1.08480791326699e-10,15.0591790558061
"1417566_at",-7.65693204246214,6.73672242186374,-11.7984304475559,2.72038241333604e-11,1.08931855682202e-10,15.0545731032762
"1450627_at",-9.6136047648356,10.4524147935773,-11.798191789035,2.72148528826959e-11,1.08931855682202e-10,15.0542348914478
"1456586_x_at",-8.5288159235154,7.08885683174371,-11.7946998707623,2.73767502924200e-11,1.09482731000981e-10,15.0492855448743
"1423176_at",-7.79079745921437,8.18614435440218,-11.7937544966101,2.74207525556789e-11,1.09561571991734e-10,15.047945334137
"1449361_at",-8.19894007787829,7.69420797974163,-11.7904025801218,2.75773583765265e-11,1.10089790828771e-10,15.043192579046
"1439460_a_at",-7.07030488183129,8.10646814748696,-11.7880639929854,2.76871688323935e-11,1.10430432009661e-10,15.0398758076015
"1434955_at",-7.63122654080245,7.64147164090241,-11.7813170577539,2.80065237649052e-11,1.1160550238824e-10,15.0303029024737
"1444546_at",-8.84606710139249,7.48853677974895,-11.7780065370917,2.81646153749806e-11,1.12136434207006e-10,15.0256036641097
"1424880_at",-8.63153491474304,7.31815731282846,-11.7753743789331,2.82909720430037e-11,1.12540189493818e-10,15.0218663658382
"1424989_at",-7.43179025685886,6.44472582896656,-11.7715897875821,2.84736816410998e-11,1.13167205183261e-10,15.0164912414042
"1418206_at",-9.47140118054876,7.77517598528323,-11.7648725678861,2.88009875870917e-11,1.14367301941347e-10,15.0069465559725
"1434830_at",-10.693417042373,9.18568258429557,-11.7608390700857,2.89993965450895e-11,1.15053894296305e-10,15.0012125093464
"1456531_x_at",-7.76304344174693,8.81314713780609,-11.7581281317755,2.9133543836614e-11,1.15390383667767e-10,14.9973574674805
"1421818_at",-8.54485880427567,7.98339022778447,-11.7580913483517,2.9135368432185e-11,1.15390383667767e-10,14.9973051538807
"1416897_at",-9.66864103277909,8.71722135366295,-11.7505035797041,2.95142934102789e-11,1.16788576819095e-10,14.9865101305375
"1424700_at",-8.56613854183051,7.62136147275884,-11.7417438699625,2.99581020691493e-11,1.18440839994682e-10,14.9740387511289
"1456424_s_at",-8.19664919033542,8.58634407098338,-11.7401651628459,3.00388195272739e-11,1.18560341886618e-10,14.9717900811985
"1451234_at",-7.54717874380118,8.0599538151077,-11.7401246562754,3.00408935438716e-11,1.18560341886618e-10,14.9717323805296
"1439343_at",-8.06977585941943,8.549207966253,-11.7384837112514,3.01250380623621e-11,1.18788502359542e-10,14.9693947179135
"1423962_at",-9.62807252094832,9.85836459225737,-11.7294701196825,3.05916129620781e-11,1.20522939800816e-10,14.9565480303176
"1435077_at",-7.46793681842859,7.221617551967,-11.7252157143329,3.08144309037062e-11,1.21294849743995e-10,14.9504808343506
"1452176_at",-7.77537299710756,8.93726555512097,-11.7217785751761,3.099567361252e-11,1.218175836187e-10,14.9455774650387
"1428648_at",-6.64915703151056,7.70869543004113,-11.7216733745243,3.10012383050914e-11,1.218175836187e-10,14.9454273638149
"1426440_at",-10.0602115457949,8.51550226508314,-11.7198002955159,3.1100490159439e-11,1.22101228119434e-10,14.942754603272
"1430291_at",-8.24203434015708,7.24139356709973,-11.7186375655052,3.11622671872565e-11,1.22237380244969e-10,14.9410952403468
"1448200_at",-10.6399172797846,8.34726355359209,-11.7138903613822,3.14158132903063e-11,1.2312487728286e-10,14.9343186008288
"1428651_at",-7.95374511395766,8.57632151933884,-11.7122580693461,3.15034863545413e-11,1.23361308112271e-10,14.9319878418468
"1447046_at",-8.6358706681321,9.55995861249462,-11.7103553341914,3.16060054533259e-11,1.23567291462209e-10,14.9292704890892
"1422508_at",-9.81507045275084,8.11597564947341,-11.7102651268899,3.16108743842584e-11,1.23567291462209e-10,14.9291416499531
"1417122_at",-7.12979753049927,6.36245931637481,-11.7078557027388,3.17412108543734e-11,1.23969352523012e-10,14.9256999930151
"1426810_at",-7.35573300010401,8.1978746939853,-11.7061897524506,3.18316550277368e-11,1.24215048295952e-10,14.9233198944071
"1422005_at",-6.96403420474155,5.94891556683634,-11.7056690209613,3.18599802027842e-11,1.24218125060294e-10,14.9225758670176
"1456898_at",-7.19569129165468,7.40773413125539,-11.7019504914418,3.20630101574389e-11,1.24901760639211e-10,14.9172617872109
"1439825_at",-10.6985357944808,9.13771162401771,-11.6996835329474,3.21874423566506e-11,1.25278302390725e-10,14.9140212587744
"1460500_at",-6.7559697402999,7.63309238792486,-11.6982396665803,3.22669561893028e-11,1.25479516698228e-10,14.9119569681918
"1425344_at",-8.06820719063295,8.33704672661364,-11.6946358589635,3.2466307366712e-11,1.26146005625528e-10,14.9068034623118
"1416165_at",-9.53221725766877,8.40482934469636,-11.6909897399018,3.26692981208684e-11,1.2682547661208e-10,14.9015877715057
"1427162_a_at",-8.29098360255372,9.28302856427592,-11.6817325450356,3.31906044081574e-11,1.2873762529345e-10,14.8883379738188
"1417822_at",-7.82506638451884,8.84207151128405,-11.6812338615724,3.3218930578935e-11,1.2873762529345e-10,14.8876239002857
"1418747_at",-11.0412168370742,9.58232563040816,-11.6801347182493,3.32814524957666e-11,1.28869212196054e-10,14.8860499061514
"1448319_at",-8.0543047458916,9.11293039038097,-11.6794111311726,3.33226784123889e-11,1.2891818380642e-10,14.8850136318312
"1417295_at",-6.9977433374715,7.96300128832894,-11.6753742526276,3.35536500744586e-11,1.2970052740864e-10,14.8792310548341
"1454670_at",-8.37717430267932,8.85481679537934,-11.6748671281753,3.3582782464262e-11,1.29701996315313e-10,14.8785044840674
"1429009_at",-7.34832598520262,8.11120260519935,-11.6669287179409,3.40422460027712e-11,1.31364047663388e-10,14.8671266450398
"1420870_at",-7.17305145413291,7.86082815626903,-11.6629295748155,3.42761728696618e-11,1.32153688730807e-10,14.8613917774046
"1456563_at",-7.79303973093593,7.00112294256336,-11.6614680022206,3.43620814978941e-11,1.32371775949616e-10,14.8592953388029
"1419272_at",-10.5146044368613,9.28284224703678,-11.6606123366789,3.44124794984742e-11,1.32427350483863e-10,14.8580678699349
"1418061_at",-6.98345133545736,6.01211636426537,-11.6602266520663,3.44352210413592e-11,1.32427350483863e-10,14.8575145673561
"1442051_at",-8.57928740572786,7.54717796195316,-11.651188970104,3.49726011413226e-11,1.34379389905031e-10,14.8445436954048
"1425108_a_at",-6.92305591449485,6.4904412565181,-11.6442880249691,3.53887768992331e-11,1.35862785185056e-10,14.8346324540263
"1449311_at",-7.31182287542104,6.22915937040458,-11.6418444247724,3.55373705973423e-11,1.36317243847458e-10,14.8311214621374
"1426221_at",-9.73683006392676,8.06810472642178,-11.6377552154394,3.57874804168992e-11,1.37160003534947e-10,14.8252443361716
"1422906_at",-7.17131327490637,7.51615006401097,-11.6366343935437,3.58563516110888e-11,1.37231051015396e-10,14.8236330869123
"1454875_a_at",-7.31092920321515,7.53687182956267,-11.6364635610459,3.58668608173691e-11,1.37231051015396e-10,14.8233874907799
"1419099_x_at",-6.75768699044016,5.91748568806481,-11.6286840432358,3.63488357059467e-11,1.38957286330106e-10,14.812199372867
"1423297_at",-7.98481614065205,8.04275568460324,-11.6280148681528,3.63906062215085e-11,1.38999174144983e-10,14.8112366372652
"1426544_a_at",-6.86204592781284,7.76581503656709,-11.6271929999583,3.64419760380488e-11,1.39077625979389e-10,14.8100541453018
"1449846_at",-8.6337726169999,10.0818726944276,-11.6266161710009,3.64780748569763e-11,1.39097714015064e-10,14.809224160671
"1417585_at",-8.18338906894935,9.38534242997172,-11.6223397133219,3.67468601450253e-11,1.40004295704568e-10,14.8030695474292
"1416155_at",-6.48008303584338,7.44695605864965,-11.6181658741404,3.70111747105808e-11,1.40892328370827e-10,14.7970603668753
"1415682_at",-10.0618602432196,10.269322758121,-11.6141852892436,3.72650864673487e-11,1.41739295998491e-10,14.7913273439406
"1457306_at",-7.19971225046214,7.299197467651,-11.6114139044078,3.74429314526903e-11,1.42295757188783e-10,14.7873346701825
"1452803_at",-9.93716529349762,8.53777702140536,-11.6097341584791,3.755115171053e-11,1.42586906873906e-10,14.784914218493
"1458683_at",-9.0070053377066,7.59562974171438,-11.6068166491392,3.77398877130606e-11,1.43183039086305e-10,14.7807093373108
"1417710_at",-10.1136125344687,8.91818515099654,-11.6063087844073,3.77728421878477e-11,1.43187639587715e-10,14.7799772623046
"1416360_at",-7.7003365348407,6.99864588145518,-11.6039769371282,3.7924534913879e-11,1.43641962213693e-10,14.7766155357212
"1418355_at",-7.48067943804084,6.66385800456178,-11.595021352008,3.85130104376456e-11,1.45748481614278e-10,14.7636981710637
"1434470_at",-7.3842717742268,6.13423789414628,-11.5894741478199,3.88822572223139e-11,1.47022516621842e-10,14.7556918360674
"1421415_s_at",-6.73123213690215,5.4097358205919,-11.5824846899417,3.93527354316865e-11,1.48676875655224e-10,14.7455982650446
"1449343_s_at",-6.96155623562506,7.91996540152871,-11.5804248063801,3.94925137403521e-11,1.49068293356866e-10,14.742622363813
"1449009_at",-12.4636367113728,11.017454987592,-11.5797480783043,3.95385469052845e-11,1.49068293356866e-10,14.7416445800871
"1452856_at",-7.14911771843829,7.98361108073069,-11.5794994275342,3.95554748721278e-11,1.49068293356866e-10,14.741285297423
"1434662_at",-10.6548248925507,10.8095016998846,-11.5786457480399,3.96136499262586e-11,1.49079756927837e-10,14.7400517309443
"1433576_at",-7.50702738877991,8.55163540872121,-11.5784850200459,3.96246128478112e-11,1.49079756927837e-10,14.7398194686057
"1429433_at",-7.50017006286489,8.48499294407958,-11.577979651283,3.96591034815305e-11,1.49085179837653e-10,14.7390891564851
"1418365_at",-8.82269469502234,9.23493736982852,-11.5745948579219,3.98909136055523e-11,1.49831732951413e-10,14.7341969217312
"1438767_at",-7.56636237214151,7.13606479405089,-11.5739046135812,3.99383575765375e-11,1.49885133966523e-10,14.7331990917288
"1426784_at",-6.86670338241106,5.99582068440928,-11.5664658036349,4.04533899579313e-11,1.51691805569599e-10,14.722441528135
"1420818_at",-8.35528582793309,7.59735819833052,-11.5633861908022,4.06686190684963e-11,1.52372209815603e-10,14.717985895333
"1423083_at",-7.22166229554114,7.6698124495601,-11.5623077329786,4.07442708976924e-11,1.5252896765103e-10,14.7164252773294
"1417440_at",-8.34438010822301,8.90921934979091,-11.553289962975,4.13825856075012e-11,1.54790085966366e-10,14.7033699643062
"1448570_at",-7.82762741441637,9.03754053842376,-11.5517668327483,4.14914175461557e-11,1.55068587034555e-10,14.7011638479776
"1438976_x_at",-7.17658793256469,8.35454380061787,-11.5493585601601,4.16641008426485e-11,1.55585065315552e-10,14.6976750741183
"1425228_a_at",-7.09368871857723,7.56496554503162,-11.5481262349023,4.17527515656508e-11,1.55787148314848e-10,14.6958895623233
"1438171_x_at",-9.32265933867182,8.43953442069778,-11.5417506699999,4.22145263341493e-11,1.57255296653843e-10,14.6866489076089
"1456102_a_at",-8.1222058730729,7.18088171517497,-11.5414039305733,4.22397914623019e-11,1.57255296653843e-10,14.6861461983215
"1453851_a_at",-7.84666500390493,7.05644882840334,-11.5407983431241,4.22839550997113e-11,1.57255296653843e-10,14.6852681692206
"1435264_at",-11.5106006463988,10.1248971359866,-11.5407747879444,4.22856738730019e-11,1.57255296653843e-10,14.6852340160839
"1418077_at",-8.13869378883984,7.46392263047239,-11.5388059314114,4.24295934740566e-11,1.57660540495444e-10,14.6823790782028
"1459692_at",-7.60954099330077,7.85138247595023,-11.5380084249889,4.24880339669178e-11,1.57747754094458e-10,14.6812225130042
"1431055_a_at",-10.5060128057019,8.84359132563372,-11.5337502668773,4.28014819870705e-11,1.58660239979214e-10,14.6750458316616
"1429246_a_at",-7.95793800470832,7.53156581497997,-11.5334513171741,4.28235778258952e-11,1.58660239979214e-10,14.6746121017201
"1425005_at",-6.04167165505879,6.30211768205479,-11.5332384286813,4.28393199500516e-11,1.58660239979214e-10,14.6743032263112
"1424779_at",-7.94866058665314,6.63447419753773,-11.5295811765283,4.3110695044617e-11,1.59534327601532e-10,14.6689960847411
"1454706_at",-7.59444499187296,8.32535664641106,-11.5278804105456,4.32375011989383e-11,1.59872432711812e-10,14.6665274681918
"1426124_a_at",-8.96558134354019,9.96627418777115,-11.5264456839519,4.33447723658115e-11,1.60137811746254e-10,14.6644447108271
"1422489_at",-6.78080396077481,7.56704631377786,-11.5220752673214,4.36732405554048e-11,1.61219302901335e-10,14.658098648966
"1423155_at",-8.54469133656488,7.60835437072898,-11.5179763895647,4.39836441780883e-11,1.62130672838856e-10,14.6521446367478
"1431394_a_at",-9.50410563229159,7.67001012253478,-11.517866373593,4.39920069950699e-11,1.62130672838856e-10,14.651984798157
"1452901_at",-7.6931766153444,8.42170227096931,-11.5172845951007,4.40362580331546e-11,1.62161273459233e-10,14.6511395253394
"1448830_at",-11.2467711100478,10.2581995315334,-11.5119664323346,4.44429100017886e-11,1.63525258579175e-10,14.6434106798668
"1451767_at",-11.1093212809075,9.0388373822052,-11.5072077302471,4.48100807428271e-11,1.64741869788829e-10,14.6364917998191
"1438027_at",-8.05512190585694,8.14357443763921,-11.5002761244824,4.53505394234172e-11,1.66555439883779e-10,14.6264084105619
"1431688_at",-7.85890918913092,7.12201917163978,-11.4999361657151,4.53772191569861e-11,1.66555439883779e-10,14.6259137137478
"1455345_at",-7.10413009392426,8.12311859970048,-11.4922753874011,4.5982763003987e-11,1.68640848708118e-10,14.6147620408157
"1416666_at",-7.74514979088743,6.73329938436843,-11.4893643151999,4.62150572507963e-11,1.6935509606689e-10,14.6105224502222
"1438653_x_at",-11.8088010543326,10.1637939353593,-11.4875768293575,4.63582949780957e-11,1.69742101173855e-10,14.6079186711112
"1457976_at",-8.36942264406746,6.88452086207299,-11.4841669442764,4.66328183089866e-11,1.70608794316171e-10,14.6029504436186
"1450454_at",-7.55604852151465,6.15952806226045,-11.4802756023102,4.69481613468361e-11,1.71623302946173e-10,14.5972788919723
"1435778_at",-7.16886214586089,8.12124993611561,-11.4792270167618,4.70335129200472e-11,1.71796094560593e-10,14.5957502647236
"1428392_at",-7.8010137967523,7.97578573516573,-11.4759865951967,4.72982903911846e-11,1.72514930345589e-10,14.5910254810201
"1443071_at",-7.90919747660955,6.87457690434715,-11.4758827802329,4.73067986782295e-11,1.72514930345589e-10,14.5908740883508
"1434002_at",-8.00455228757614,8.72679320839605,-11.4730667465766,4.75381960951218e-11,1.73218741991191e-10,14.5867669529256
"1436656_at",-6.78426974563211,5.6154086773413,-11.4712470449697,4.7688346861368e-11,1.73625611534811e-10,14.5841124040177
"1422507_at",-10.2358468203851,9.01332293446511,-11.4689349487044,4.787983601487e-11,1.74182209889579e-10,14.5807389397011
"1458587_at",-7.43809819890459,6.490005566506,-11.4637950475034,4.83083844999145e-11,1.75599615212824e-10,14.5732370850392
"1423594_a_at",-7.44531371891043,6.46875072452318,-11.4616605643085,4.84875166964186e-11,1.76108846874029e-10,14.570120730574
"1452015_at",-7.14783737147055,6.12707631617275,-11.4600972371176,4.86191522083928e-11,1.76444887861673e-10,14.5678378915989
"1456702_x_at",-7.83141553920251,8.99989620611048,-11.4595209438409,4.86677706780716e-11,1.76479351711239e-10,14.5669962829349
"1437117_at",-8.68621540404086,9.95116887330007,-11.4577410584667,4.88182473421590e-11,1.76882822297574e-10,14.5643966974572
"1451523_a_at",-7.63597266299643,8.18102734309197,-11.456340170671,4.89370213526885e-11,1.7717086943979e-10,14.5623503624281
"1449292_at",-6.86176503202985,6.45984590356683,-11.4550266858222,4.90486568385784e-11,1.77295923077035e-10,14.5604314693254
"1444566_at",-8.399126915122,9.25470406792062,-11.4550089161783,4.90501689204477e-11,1.77295923077035e-10,14.5604055078062
"1451536_at",-9.25718614096555,9.26948690486955,-11.4492796313824,4.95402205633514e-11,1.78923887078686e-10,14.5520328646028
"1455214_at",-8.33074233066026,6.81845833030506,-11.4482918435568,4.96252217754434e-11,1.7908750034322e-10,14.5505889040542
"1448568_a_at",-7.33587520301215,8.28598675532841,-11.4429397498546,5.00884148190536e-11,1.80614579735212e-10,14.5427629447001
"1427253_s_at",-7.23410303980136,8.2974639779016,-11.4419983937414,5.01703457955605e-11,1.80765519076496e-10,14.5413860867254
"1422432_at",-8.92283995708882,8.09697697813368,-11.4407106147335,5.02826526193895e-11,1.81025575391912e-10,14.539502353013
"1420249_s_at",-9.43324178473498,9.93150106044306,-11.4374663855428,5.05667367635738e-11,1.81873754172692e-10,14.5347558139203
"1443814_x_at",-8.21554611001658,8.78893131825992,-11.4371004657704,5.05988830606803e-11,1.81873754172692e-10,14.5342203613553
"1454872_at",-6.93385998153969,7.86151095726805,-11.4310392149017,5.11344584302854e-11,1.83652501575651e-10,14.5253483663844
"1443721_x_at",-7.97736661097601,6.90068231881041,-11.4253522506324,5.16423017867016e-11,1.85328896865402e-10,14.5170198816544
"1435010_at",-9.04225984611511,7.77948347184571,-11.4214903741223,5.19901417719926e-11,1.86428878802431e-10,14.5113618165289
"1438835_a_at",-6.6708395061195,7.92517117284384,-11.4177502739625,5.23293269741268e-11,1.87496103240894e-10,14.5058803176493
"1448306_at",-10.7027704295596,9.82209486482225,-11.4164312389316,5.24494947172291e-11,1.87777516404302e-10,14.5039467029224
"1422089_at",-8.66943991929137,8.35798656125978,-11.4145469229378,5.26216571634447e-11,1.88244484904282e-10,14.5011840323752
"1439032_at",-7.01718832386284,6.54627261740673,-11.4134550422422,5.27216857190938e-11,1.88452871853274e-10,14.4995829712248
"1415839_a_at",-8.11436822103314,8.9665631156504,-11.4100976114239,5.30304998930314e-11,1.89406638968697e-10,14.4946588859018
"1417736_at",-8.02921830246924,8.80276119820489,-11.4064251053286,5.33704409800889e-11,1.90469983592706e-10,14.4892710230899
"1416359_at",-9.77456482578887,8.66404508748725,-11.4055945247392,5.34476351536301e-11,1.90594689468795e-10,14.4880522507805
"1438627_x_at",-10.2732186824416,8.43511788368519,-11.3997933140435,5.39900347235215e-11,1.92376814089894e-10,14.4795371993715
"1428680_at",-7.0302099747864,5.58344538916926,-11.3939345246683,5.45436066933523e-11,1.94195903546734e-10,14.4709331822144
"1437389_x_at",-7.4996583863973,8.58224549940697,-11.3910616506718,5.48171972742429e-11,1.95016070113651e-10,14.4667125427263
"1435346_at",-7.59538791507984,8.54201825025089,-11.3900238320781,5.49163803509307e-11,1.95214965928328e-10,14.4651875825489
"1435263_at",-8.8367262739126,7.29167960846548,-11.3862559398899,5.52780385121698e-11,1.96345851754644e-10,14.4596498987702
"1417113_at",-7.45952353613932,7.64531727736754,-11.3844407881762,5.54531440367379e-11,1.96759058576132e-10,14.4569815031298
"1438386_x_at",-7.80568874286429,9.03269928567274,-11.3841463161419,5.54816055218e-11,1.96759058576132e-10,14.456548568815
"1449217_at",-7.01373982216192,7.40851950094257,-11.383291100457,5.55643501465515e-11,1.96897708963938e-10,14.4552911621156
"1422506_a_at",-11.1877984832755,9.9471882995998,-11.3826084304012,5.56304922092703e-11,1.96977355067518e-10,14.4542873773329
"1436884_x_at",-7.80445322188204,8.91224455389165,-11.3790489366736,5.59766855354454e-11,1.98047708588544e-10,14.4490525814637
"1437278_a_at",-7.95564145213167,8.93362517423574,-11.3755690662724,5.6317292282261e-11,1.99096634392852e-10,14.4439332851895
"1435529_at",-9.79692875132595,8.03547846987112,-11.3740264439644,5.64689688870986e-11,1.99436917453406e-10,14.4416634015089
"1451240_a_at",-7.7068377796525,8.98955755896574,-11.3736913895065,5.65019686334412e-11,1.99436917453406e-10,14.4411703462619
"1420887_a_at",-7.97979312218093,8.19907897522834,-11.3712937727835,5.67386952121711e-11,2.00065886237247e-10,14.4376416635296
"1448316_at",-7.91569399385534,6.83489020071833,-11.3709889864285,5.67688615348428e-11,2.00065886237247e-10,14.4371930416435
"1454685_at",-6.31829026883335,7.33917836262973,-11.3665891879664,5.7206188493659e-11,2.01449739496406e-10,14.4307155271123
"1439485_at",-7.40044967067374,7.64920864389448,-11.3650312801077,5.73618752154733e-11,2.01578034695463e-10,14.4284213222192
"1448263_a_at",-9.84663642870639,8.79285046118125,-11.3649807878314,5.73669284063254e-11,2.01578034695463e-10,14.4283469610204
"1455634_at",-6.73359294154487,7.56388354790282,-11.3648833767471,5.73766784635281e-11,2.01578034695463e-10,14.4282035004147
"1431469_a_at",-6.96042655942929,7.80299980698551,-11.3636734427294,5.74979261762298e-11,2.01846805432663e-10,14.42642148619
"1439283_at",-6.93012030766754,5.88077586029686,-11.3614078083687,5.77256800646489e-11,2.02488757987272e-10,14.423084101368
"1419721_at",-6.86273210041584,5.96085698997777,-11.3605123908265,5.78159497442267e-11,2.02647823850976e-10,14.4217649246313
"1460194_at",-9.79348292045257,8.38166822112519,-11.359919856441,5.78757652579983e-11,2.02699982204061e-10,14.4208919138232
"1448175_at",-8.82672468864266,7.4477912120573,-11.351753673145,5.87066900119344e-11,2.05343164033813e-10,14.4088555862681
"1428768_at",-7.83632263198647,8.78668893337228,-11.3516092219339,5.87214989145687e-11,2.05343164033813e-10,14.4086425977375
"1423986_a_at",-10.6830456446504,11.5821579584211,-11.3455513402783,5.93460394401179e-11,2.07366370189289e-10,14.3997079928508
"1416283_at",-6.37373169816314,7.48326807711921,-11.3414047456597,5.97774978493096e-11,2.08712300927427e-10,14.3935895233132
"1416714_at",-8.22811033993743,8.910874623324,-11.3407947620132,5.98412409983639e-11,2.08773270026001e-10,14.3926892775658
"1416016_at",-8.79732807282647,8.42463376233794,-11.3396387118109,5.99622411933973e-11,2.09033748086101e-10,14.3909829845433
"1419583_at",-7.97541689805878,9.06499301157655,-11.33582183729,6.03635442525082e-11,2.10238380254e-10,14.3853481568518
"1424356_a_at",-9.29995294931311,8.2582928955898,-11.3354668673468,6.04010066081098e-11,2.10238380254e-10,14.3848240199554
"1426600_at",-8.66504264596236,7.56159620900857,-11.3333503883986,6.06248731832999e-11,2.10735239590397e-10,14.3816985542869
"1451253_at",-7.87334721668099,7.93137838295842,-11.3332342261217,6.06371848788152e-11,2.10735239590397e-10,14.3815269970983
"1448859_at",-8.83462092989509,7.44675352857093,-11.3326419354247,6.07000002903678e-11,2.10791148044534e-10,14.3806522301449
"1424802_a_at",-7.99783399429269,8.56460727407377,-11.3293235070609,6.10531850895307e-11,2.11746659323708e-10,14.3757503208817
"1455104_at",-11.8898368298333,10.319102693319,-11.3291750793188,6.1069032094911e-11,2.11746659323708e-10,14.3755310329611
"1451016_at",-8.61654808982986,9.02652860542054,-11.3266746341217,6.13366354400738e-11,2.12511184692913e-10,14.3718364279478
"1455500_at",-11.2794483051034,9.76161276950437,-11.3241875826414,6.16040103008386e-11,2.13273745561844e-10,14.3681607998632
"1450031_at",-7.14207927616302,7.86209178584095,-11.3213953637207,6.19056316276776e-11,2.141536075709e-10,14.3640331962375
"1430421_a_at",-7.74838408545701,7.31710336347335,-11.3183250918046,6.22390549834079e-11,2.15073587897443e-10,14.3594933794043
"1417576_a_at",-6.96577090817526,5.98601924631369,-11.3180692129405,6.22669265781558e-11,2.15073587897443e-10,14.3591149716752
"1423909_at",-7.32261691768651,7.16985521087959,-11.3166185016903,6.24251898295887e-11,2.15414012076601e-10,14.3569694176763
"1435517_x_at",-8.88499739936577,7.86674032160202,-11.3162908658618,6.24609904225658e-11,2.15414012076601e-10,14.3564848168768
"1450444_a_at",-7.36350439084644,6.52773802639567,-11.3135458557716,6.27617728996503e-11,2.16285987433402e-10,14.3524241637375
"1433475_a_at",-7.89994174299146,8.62444112843735,-11.3130479049762,6.28164960411152e-11,2.16309323390436e-10,14.3516874464373
"1417542_at",-8.31736500160979,7.12661410760719,-11.3097193850883,6.31835608085010e-11,2.17407355306749e-10,14.3467620711172
"1416530_a_at",-10.338493304077,8.86465468764895,-11.3090084430781,6.32622500567047e-11,2.17512202748319e-10,14.3457098665371
"1436175_at",-6.88865051363164,7.41614113766198,-11.304378669618,6.37771764728152e-11,2.19115645901652e-10,14.3388561101258
"1424108_at",-7.80626120571214,8.92489723545487,-11.3034509713499,6.38808766623187e-11,2.19187409230384e-10,14.3374824390494
